created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url,Label
2023-10-15 01:12:45+00:00,1713362238487331301,pak  sdh buktikan dr mahasiswa sdh masuk   jd caleg masuk  tanpa uang  x dpr  sbg legislatip buat uu desa dll  lanjut   x gubernur jawa tengah  pengalaman lama amp  banyak prestasi u melayani rakyat banyak kartu subsidi u tani nelayan buruh umkm httpstcootxktiaia,7,8,56,123,in,1637841258231271424,1713362238487331301,Ganjar_Mahfud08,https://twitter.com/Ganjar_Mahfud08/status/1713362238487331301,Netral
2023-10-15 00:46:18+00:00,1713355584547016989,dukungan rakyat untuk ganjar pranowo makin tak terbendung  ratusan relawan gh deklarasi mendukung ganjar pranowo di sumatera selatan  dukungan tersebut mengalir antara lain dari cianjur jawa barat probolinggo kabupaten muara enim padang kalimantan selatan sulawesi httpstcojcnsyrmtf,14,299,138,822,in,1102461866129776640,1713355584547016989,Miduk17,https://twitter.com/Miduk17/status/1713355584547016989,Netral
2023-10-15 00:42:24+00:00,1713354601217531930,tidak disangka perhatian ganjar pranowo terhadap rakyat kecil dan kemiskinan menjadi daya tarik yang sangat besar bagi sebagian orang untuk menjadi relawan pemenangan ganjar  dukungan dari berbagai elemen masyarakat pun mengalir tak ketinggalan ganjarpresiden httpstcojdzfrwyd,0,2,62,121,in,1276794185425670144,1713354601217531930,AnakLolina2,https://twitter.com/AnakLolina2/status/1713354601217531930,Netral
2023-10-15 00:36:58+00:00,1713353233346048064,dukungan masyarakat kepada bacapres ganjar pranowo terus berdatangan tak hanya di level pusat dukungan terhadap ganjar sudah merambah hingga daerah   ganjar pranowo sebagai presiden pilihan bersama karena ganjar pranowo sangat tepat memimpin indonesia cinta kepada rakyat httpstcovqtrdcatlp,1,11,79,312,in,382522068,1713353233346048064,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1713353233346048064,Netral
2023-10-15 00:34:02+00:00,1713352498965270726,sukanya main tebaktebak nih pak menteri projo gong  kali itu maksudnya ganjar presiden ke   gong awalannya g itu inisial ganjar x artinya presiden ke   gimana saya bisa juga kan cocoklogi   httpstcoktffqixj,15,117,86,444,in,84221579,1713352498965270726,narkosun,https://twitter.com/narkosun/status/1713352498965270726,Positif
2023-10-15 00:30:25+00:00,1713351588771979585,kalo gw ditanya ttg beras mahal jawaban gw gak berbeda dari anies ya itu bgm tali distribusi kapasitas produksi kita malah gak terpikir buat ganti pake singkong atau kentang  jawabannya gak mutu banget si ganjar,2,8,37,122,in,1613446145610772483,1713351588771979585,Lisaamartatara6,https://twitter.com/Lisaamartatara6/status/1713351588771979585,Netral
2023-10-15 00:27:18+00:00,1713350804349010259, projo palsu dipimpin budi pilih bowo projo yang asli tetap pilih jokowi dan ganjar,1,8,6,148,in,1642749276085448706,1713344941802561537,RudyCahyon37382,https://twitter.com/RudyCahyon37382/status/1713350804349010259,Netral
2023-10-15 00:19:21+00:00,1713348800541343950, kita mendukung jokowi dua kali pilpres karena tidak ingin prabowo jadi presiden dan orba bangkit  dan  kita pilih ganjar karena lawanya msh prabowo dan orba kita ga perlu arahan dari jokowi,3,22,15,143,in,1281146731481034753,1713337836189942085,zenondown,https://twitter.com/zenondown/status/1713348800541343950,Netral
2023-10-14 23:38:33+00:00,1713338532230795306,hari minggu santai dulu g sih nyanyikan banteng metu kandang solidkan barisan satu komando untuk pak ganjar pranowo httpstcoqfrimwhvqt,0,2,39,102,in,919616833002512385,1713338532230795306,SahabatSaber,https://twitter.com/SahabatSaber/status/1713338532230795306,Netral
2023-10-14 22:46:11+00:00,1713325356231569725,pagipagi sekali belum sempat mendapat keringat ganjar pranowo sudah dinanti oleh ras terkuat di dunia utk bersalaman dan berfoto ria  bangga dengan pak ganjar dimanapun berada selalu ada yang menanti kedatangannya rakyatbersamaganjar httpstcootcxdmklj,0,4,49,156,in,1677662458167836673,1713325356231569725,lolina_321lagi,https://twitter.com/lolina_321lagi/status/1713325356231569725,Netral
2023-10-14 23:22:35+00:00,1713334514095898657,pada perayaan milad ke masjid raya cheng ho surabaya kehadiran pak ganjar mendapat sambutan hangat warga  suasana penuh kerukunan yang tercipta dalam acara tersebut dirasakan  sbg wujud nyata terpupuknya sikap toleransi rakyatbersamaganjar httpstcoochkfznzgx,0,5,50,100,in,1249352392954368001,1713334514095898657,denni_sauya,https://twitter.com/denni_sauya/status/1713334514095898657,Netral
2023-10-14 21:51:45+00:00,1713311656259035610,pak   hadiri perayaan milad ke masjid raya cheng ho surabaya yang mendapat sambutan hangat oleh warga di surabaya     suasana penuh kerukunan yang tercipta dalam acara tersebut dirasakan pak ganjar sebagai wujud dari terpupuknya sikap toleransi httpstcodonkisd,1,4,41,160,in,1168705905015148546,1713311656259035610,BungkusTukang,https://twitter.com/BungkusTukang/status/1713311656259035610,Netral
2023-10-14 21:07:48+00:00,1713300598416691532, knp gak warga yg disuruh nginap di rumah ganjar kan warga jg mau merasakan hidup di rumah pejabat,0,6,13,200,in,796195526899183616,1713283835977462267,YungKenReds,https://twitter.com/YungKenReds/status/1713300598416691532,Netral
2023-10-14 21:06:00+00:00,1713300144219918706,kita tak kan gentar trs maju kita hantarkan pak ganjar menuju ri  httpstcojsxdapcn,2,7,33,114,in,1603589813428310016,1713300144219918706,SitiRaf21214506,https://twitter.com/SitiRaf21214506/status/1713300144219918706,Netral
2023-10-14 20:49:32+00:00,1713296000268529939,jika di jabar ganjar mengawali silaturahminya ke berbagai pondok pesantren beda dengan jatim ganjar pranowo mulai kunjungannya ke berbagai pabrik  kali ini dia mengunjungi perusahan kopi kapal api atau ptsantos jaya abadi ditemani hary tanoe sahabatganjar httpstcorkzwxfx,0,6,62,173,in,1276794185425670144,1713296000268529939,AnakLolina2,https://twitter.com/AnakLolina2/status/1713296000268529939,Netral
2023-10-14 20:47:38+00:00,1713295521237082156,pernyataan t u l u s dari simpatisan yang berakal sehat maju terusss mari kita dukung mas ganjar pranowo presiden ri ke  dengan semangat gotong royong bersama rakyat indonesia terc i n t a merdekahttpstcovkjpynkcq,4,101,115,639,in,219244515,1713295521237082156,ruhutsitompul,https://twitter.com/ruhutsitompul/status/1713295521237082156,Netral
2023-10-14 20:41:10+00:00,1713293892148461578, baim wong  menginap di rumah warga untuk membantu orang susah dan mencari pahalaibadah  ganjar  menginap di rumah warga untuk mencari suara dan simpati masyarakat demi pilpres,0,5,11,216,in,1049806980385132544,1713283835977462267,NiceBabble,https://twitter.com/NiceBabble/status/1713293892148461578,Netral
2023-10-14 20:22:31+00:00,1713289199787606496,mantap itulah doa kita semua pendukung setia mas ganjar pranowo presiden ri ke  merdeka httpstcotipxggjzb,11,424,100,1103,in,219244515,1713289199787606496,ruhutsitompul,https://twitter.com/ruhutsitompul/status/1713289199787606496,Netral
2023-10-14 20:16:49+00:00,1713287765721481231,settingan budi arie itu jangan dipercaya   maksud pak  x itu untuk presiden kedelapan siapa ya ganjar pranowo gak ada yg lain,2,34,36,186,in,1128649413633560577,1713287765721481231,HusinShihab,https://twitter.com/HusinShihab/status/1713287765721481231,Netral
2023-10-14 20:01:12+00:00,1713283835977462267,pdip ganjar akan menginap di rumah warga saat kampanye httpstcohfmftkps,155,795,104,566,in,17128975,1713283835977462267,CNNIndonesia,https://twitter.com/CNNIndonesia/status/1713283835977462267,Netral
2023-10-14 18:02:41+00:00,1713254009501536501, capaian amp  prestasi ganjar pimpin jawa tengah httpstcoyozovpgcea,3,6,2,121,in,1581986291180220420,1713254009501536501,LinnAwh,https://twitter.com/LinnAwh/status/1713254009501536501,Netral
2023-10-14 17:54:06+00:00,1713251852547231794,soal loyalitas belajarlah pada ibuibu ini mereka setia pada rumah yang membesarkannya puluhan tahun merasakan suka duka tangis dan tawa bersama tetap sehat guyub rukun dan kompak ya bu i love you full pokoknya  httpstcoyhwzflxae,83,2617,2008,5084,in,109762193,1713251852547231794,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1713251852547231794,Positif
2023-10-14 17:48:46+00:00,1713250508310466970,surabaya keren abiizzz  bacapres ganjar pranowo hadiri perayaan milad ke masjid raya cheng ho mendapat sambutan hangat warga di surabaya   ganjar wujudlan sikap toleransi httpstcookxhveprb,1,4,54,155,in,506059176,1713250508310466970,Urrangawak,https://twitter.com/Urrangawak/status/1713250508310466970,Netral
2023-10-14 17:21:59+00:00,1713243766587593215,salut  relawan projo di cirebon lepas atribut rakernas projo mereka ttp konsisten  mendukung penuh    ri    militan  sejengkalpun takkan mundur  kita lawan projo  klo skng kita  dukung ganjar gak pake telunjuk tapi pake akal sehat    httpstcofpmhvbtn,1,7,73,183,in,1678363470134386689,1713243766587593215,Paramitha234,https://twitter.com/Paramitha234/status/1713243766587593215,Netral
2023-10-14 17:18:19+00:00,1713242846436925626,ya ganjar pranowo  bukan yahana  yahanu    ganjarmerawatpancasila httpstcoqdxwucysg,2,3,68,252,in,1524799155608371200,1713242846436925626,AK__aja,https://twitter.com/AK__aja/status/1713242846436925626,Netral
2023-10-14 16:41:05+00:00,1713233474315018425,disaat perasaan senang berapiapi karena mendapat dukungan dari berbagai pihak tibatiba ujung tombak alihkan dukungan ke kandidat lain itu seperti disambar petir disiang bolong   tampaknya semua akan ganjar pada waktunya  httpstcoteddula,2,13,86,256,in,1276794185425670144,1713233474315018425,AnakLolina2,https://twitter.com/AnakLolina2/status/1713233474315018425,Netral
2023-10-14 16:10:05+00:00,1713225675648438483,hasil survey internal tim independen  hari ini rabu  okt  tingkat kepercayaan  margin eror   kalimantan utara  ganjar  prabowo  anies    lainnya    maluku  ganjar  prabowo  anies   lainnya    aceh ganjar  prabowo  anies   ,8,39,133,222,in,1319838372,1713225675648438483,as_siglie,https://twitter.com/as_siglie/status/1713225675648438483,Netral
2023-10-14 16:04:35+00:00,1713224288105586843,ganjar pranowo yang merupakan bakal calon presiden bacapres pada pilpres  merayakan milad ke masjid muhammad cheng hoo di surabaya bersama ribuan warga dari berbagai latar belakang agama  kehadiran ganjar disambut dengan hangat oleh para hadirin yang berdesakan untuk httpstcofrovydjvmv,0,4,74,327,in,382522068,1713224288105586843,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1713224288105586843,Netral
2023-10-14 15:53:21+00:00,1713221460788170776,kesombongan budi arie gagal total    niat hati ingin deklarasi dukung prabowo dihadiri oleh pak jokowi amp  gibran tapi beliau tidak bersedia amp   memilih pulang cepat    rakernas bubar dlm sekejap   catat  cuma deklarasi pak ganjar di pdip yg dihadiri pak jokowi  httpstcosgnrkqof,7,54,134,442,in,1270767175825936384,1713221460788170776,TheLadyJoker,https://twitter.com/TheLadyJoker/status/1713221460788170776,Netral
2023-10-14 15:17:23+00:00,1713212409807352214, lah makanya saya tdk akan dukung ganjar kalau gibran jadi cawapresnya bisa nulis kok dak bisa baca sih,0,22,11,167,in,1619899748387000322,1713171231300878484,islah_bahrawi,https://twitter.com/islah_bahrawi/status/1713212409807352214,Netral
2023-10-14 15:06:53+00:00,1713209768230445117,gagah berwibawa cerdas baik hati dan peduli terhadap siapapun dia lebih pantas jadi presiden ri ke  ketimbang dua kandidat lainnya  ganjar pranowo saat akan berdialog bersama dengan karyawan kapal api sahabatganjar httpstcomjnmrl,0,2,38,107,in,1276794185425670144,1713209768230445117,AnakLolina2,https://twitter.com/AnakLolina2/status/1713209768230445117,Netral
2023-10-14 15:00:34+00:00,1713208177481978210,setelah ke maspion terus ke pabrik kapal api  kary kapal api senang jg bisa lihat pak ganjarpranowo   keren lagi kapal api kok punya foto pak ganjar yak  bakal bangga pak ganjarpresiden  httpstcolsdymlqcwe,0,4,40,146,in,2669430458,1713208177481978210,Jelli_cent,https://twitter.com/Jelli_cent/status/1713208177481978210,Netral
2023-10-14 14:45:50+00:00,1713204472837775758,sekalipun sekali lagi sekalipun pak jokowi amp  keluarga  mendukung prabowo   saya tetap mendukung ganjar pranowo ganjar kuat tidak perlu embel embel nama besar    httpstcoftwfwdyo,8,82,83,487,in,1464448807429623817,1713204472837775758,PreciosaKanti,https://twitter.com/PreciosaKanti/status/1713204472837775758,Netral
2023-10-14 14:41:37+00:00,1713203412014338415,jepretjepret  pak  foto dong pak begitu teriak org saat bertemu pak ganjar lalu mrk senyum krn bahagia  bahagia itu sederhana sahabatganjar httpstcoxfwfeuz,0,4,48,186,in,228628424,1713203412014338415,AirinDatangLagi,https://twitter.com/AirinDatangLagi/status/1713203412014338415,Netral
2023-10-14 14:36:28+00:00,1713202112493215873,ganjar pranowo hadir di acara hut masjid muhammad cheng hoo ke  tahun di surabaya dengan ditemani oleh hary tanoesoedibjo ganjar disambut antusias oleh masyarakat dan pengurus masjid  pdiperjuangan ganjaruntuksemua ganjarpresiden menangkanganjar httpstcohznctqdxb,0,13,27,141,in,153407983,1713202112493215873,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1713202112493215873,Netral
2023-10-14 14:33:40+00:00,1713201411725684984,maaf saya pikir sosok yg berani bersikap tegas terhadap kelompok hizbut tahrir dalam video di bawah ini adalah pak prabowo atau mas anies  setelah saya pakai kacamata plus saya ternyata     mas ganjar pranowo    sekali lagi mohon maaf amp  maklum karena mata saya sdh httpstcomijebn,12,83,368,979,in,1159689173340585984,1713201411725684984,__AnakKolong,https://twitter.com/__AnakKolong/status/1713201411725684984,Netral
2023-10-14 14:20:48+00:00,1713198172544368733,lupakan projo  projo sudah tidak sejalan dengan arahan jokowi  projo mengaku tegak lurus dgn jokowi tapi di sisi lain mereka juga melawan arahan jokowi  ganjar pilihan terbaik ganjarpresiden  ganjaruntuksemua httpstcomvugubqqd,6,35,71,240,in,1159475566069731331,1713198172544368733,BiLLRaY2019,https://twitter.com/BiLLRaY2019/status/1713198172544368733,Netral
2023-10-14 14:15:10+00:00,1713196752860479752,top petani tembakau dan perokok akan memperhatikan ini pak ganjar top euy semuanya diperhatikan beliau sangat mengerti potensi alam kita jika dikelola dengan baik akan menjadi keuntungan yg sangat besar bagi negara dan rakyat di masa depan,1,8,27,189,in,1128649413633560577,1713196752860479752,HusinShihab,https://twitter.com/HusinShihab/status/1713196752860479752,Positif
2023-10-14 14:11:24+00:00,1713195807342768213,saya bersama kalian   projo yg dukung  hanya nama dan gerbong kosong  projo yg sesungguhnya yg dukung   karena hanya ganjar yg dpt melanjutkan pembangunan utk kemakmuran bangsa  kami tdk tergantung telunjuk pak jokowitapi tergantung kepentingan bangsa ini gpri httpstcorhvkchhpn,8,46,120,385,in,1385449485472395271,1713195807342768213,RstmBcl,https://twitter.com/RstmBcl/status/1713195807342768213,Netral
2023-10-14 14:08:22+00:00,1713195041651654712,malam ini pak ganjar menghadiri perayaan milad ke masjid raya cheng ho surabaya httpstcowdodezabub,0,55,112,702,in,2156465923,1713195041651654712,yusuf_dumdum,https://twitter.com/yusuf_dumdum/status/1713195041651654712,Netral
2023-10-14 14:06:38+00:00,1713194608090632213,hadiri perayaan milad ke masjid raya cheng ho surabaya pak ganjar pranowo mendapat sambutan hangat dari warga surabaya  cc    rakyatbersamaganjar httpstcocuqkbub,0,21,62,134,in,1174287141909590017,1713194608090632213,seruanhl,https://twitter.com/seruanhl/status/1713194608090632213,Netral
2023-10-14 14:04:28+00:00,1713194062852075844,ga kilat kaos nft diumumkan besok pagi samp k  follow amp  retweet  sebutkan kinerja ganjar  mention akun  dan  akun teman  boleh ikut berulang kali asal yg dimention beda         httpstcojrylygcxuw,5,30,53,100,in,1704380528735170560,1713194062852075844,ihdairah,https://twitter.com/ihdairah/status/1713194062852075844,Netral
2023-10-14 13:58:19+00:00,1713192513090327015,solusi beras mahal  ganjar  makan singkong bayangin beras anies  benahi tata niaga brantas mafia httpstcoshkacvaxxo,54,181,518,1062,in,1603638553820684289,1713192513090327015,cobeh2022,https://twitter.com/cobeh2022/status/1713192513090327015,Netral
2023-10-14 13:43:40+00:00,1713188827555405882,ada arsjad rasjid tgb andika perkasa gatot edy pramono dan gubernur lemhanas andi widjajanto serta rakyatbersamaganjar   seheboh apapun koalisi sebelah kita lebih kuat karena kita memiliki orang hebat yg mendukung ganjar  eeh capres yang satu lagi siapa sih saya lupa  httpstcoaqpzuza,1,14,80,216,in,1276794185425670144,1713188827555405882,AnakLolina2,https://twitter.com/AnakLolina2/status/1713188827555405882,Netral
2023-10-14 13:39:52+00:00,1713187871123996969,apapun yg terjadi ganjar selalu dihati tak ada kata mundur untuk memenangkan  di  nanti sekali layar terkembang pantang surut kebelakang sikap kami sama sprti pak ganjar  kami gak akan pernah abu sahabatganjar  ganjaruntuksemua httpstconntlgwufv,3,12,62,257,in,228628424,1713187871123996969,AirinDatangLagi,https://twitter.com/AirinDatangLagi/status/1713187871123996969,Netral
2023-10-14 13:31:48+00:00,1713185839130489134,projo tidak mendukung  tidak masalah  adian napitupulu caleg   kemarin memperjuangkan presiden  anak orang biasa saja  sekarang kita perjuangkan  anak orang biasa saja tgl  feb  ganjar pranowo pasti jadi presiden ri  httpstcooszugur,31,129,370,1381,in,794509735282102272,1713185839130489134,Jayabay19479190,https://twitter.com/Jayabay19479190/status/1713185839130489134,Netral
2023-10-14 13:27:41+00:00,1713184804441870607,mumpung malam minggu yuk para pendukung ganjar pranowo kita mutualan dengan akun aku    kamu follow aku pasti follback httpstcogcvvnfalq,1,17,27,160,in,1247512756925763589,1713184804441870607,akupadi5,https://twitter.com/akupadi5/status/1713184804441870607,Netral
2023-10-14 13:21:38+00:00,1713183282635100474,jawaban  di tanya tentang  wadas  ganjar pranowo menjawab pertanyaan mahasiswa soal isu pelanggaran ham terkait pembebasan lahan di desa wadas jawa tengah  hal ini diungkapkan oleh ganjar saat memberikan kuliah umum di universitas kristen maranatha pada rabu httpstcobbeajlxulq,4,3,39,118,in,435004096,1713183282635100474,Aryprasetyo85,https://twitter.com/Aryprasetyo85/status/1713183282635100474,Netral
2023-10-14 13:12:03+00:00,1713180871791173979,kesadaran ganjar dalam menuju kedaulatan pangan indonesia menjadi prioritas utamanya jika menjabat sebagai presiden indonesia selanjutnya  ganjar pranowo  kedaulatan pangan adalah satu kata yang menjadi semangat bersama dalam mencapai swasembada ketersediaan sumber daya yang httpstcoffehzneam,1,4,47,145,in,382522068,1713180871791173979,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1713180871791173979,Netral
2023-10-14 12:41:05+00:00,1713173076274536498, pak  mnjadi tim pemenangan nasional seorang capres yg bs dibilang under rated dan akhirnya menang skrng beliau lah sang capres dan bukan dlm posisi under rated ada yg percaya beliau akan kalah   bangun  pilih ganjar sudah benar  httpstcocntaatmrh,7,18,59,202,in,1378303273166233602,1713173076274536498,_BungHerwin,https://twitter.com/_BungHerwin/status/1713173076274536498,Netral
2023-10-14 12:39:07+00:00,1713172583674515513,walau elit projo deklarasi dukung prabowo jadi presiden  namun massa akar rumput banyak yg tegak lurus dukung ganjar pranowo  rakyat sdh trauma dng pemimpin yg otoriter seperti pada jaman orba  httpstcoweaarbjwx,4,79,53,202,in,938664737369341952,1713172583674515513,DoankWarto,https://twitter.com/DoankWarto/status/1713172583674515513,Netral
2023-10-14 12:33:45+00:00,1713171231300878484,ini bukan karena ada indikasi gibran berkesan dipaksakan jadi cawapres prabowo kalau pun mk meloloskan permohonan itu lalu gibran memutuskan untuk menjadi cawapres ganjar saya akan melawan dengan cara saya sendiri jika betul demikian meski saya bukan siapa saya tidak akan httpstcoheydiy,51,497,414,1846,in,1619899748387000322,1713171231300878484,islah_bahrawi,https://twitter.com/islah_bahrawi/status/1713171231300878484,Netral
2023-10-14 12:31:35+00:00,1713170686813089857,sukseskan pilpres  ganjar ri  jng biarkan ganjar pranowo berjalan sendrian ayo kawal trus ganjar pranowo menuju ri  ganjar menang rakyat senang indonesia tenang merdeka httpstcossykoiffw,4,22,48,256,in,1459664329402290177,1713170686813089857,MayaA62580468,https://twitter.com/MayaA62580468/status/1713170686813089857,Netral
2023-10-14 12:18:52+00:00,1713167485120499902,waktu rakernas v projo di megelang saat ganjar pranowo hadir jokowi bilang ojo kesusu meskipun calonnya hadir disini  di rakernas vi projo hari ini ganjar tidak hadir jokowi bilang ojo kesusu calonnya tidak hadir disini  akhirnya malah tegak lurus prabowo  httpstcodvntuhkbn,8,28,45,157,in,214159664,1713167485120499902,Paltiwest,https://twitter.com/Paltiwest/status/1713167485120499902,Netral
2023-10-14 12:17:15+00:00,1713167081288663252,bagi saya pun orang yang berada di timnya mas ganjar kita tidak takut kok kita tidak takut ujar jenderal tni purn andika perkasa  kenapa beliau begitu tenang dan percaya diri karena peta politiknya sudah dikuasai pun yang jadi menarik adalah senyuman beliau ini bisa httpstcorkvfujmo,7,21,57,497,in,1282459217878642688,1713167081288663252,ShenoWirang,https://twitter.com/ShenoWirang/status/1713167081288663252,Netral
2023-10-14 12:17:11+00:00,1713167061479014528,di tempat yang sama  di acara yang sama  projo  dukung prabowo  jokowi  ojo kesusu yang milih itu rakyat   hmmm   pak  mbok ya terus terang aja to pak  gak usah sungkansungkan   karena kami tetap ganjar pranowo   ganjarpranowo  ganjarpilihanrakyat httpstcovzgcjcv,3,22,29,133,in,1362017926304309248,1713167061479014528,OmpungGuru,https://twitter.com/OmpungGuru/status/1713167061479014528,Netral
2023-10-14 11:57:58+00:00,1713162225341624479,ganjar pranowo berkunjung ke pabrik pt santos jaya abadi kapal api di sidoarjo jawa timur  para karyawan dan pemilik perusahaan pt santos jaya abadi kapal api menyambut dengan hangat kedatangan ganjar pranowo dalam kesempatan tersebut ganjar membuka diskusi dengan httpstcogvezlffmhm,0,6,57,247,in,153407983,1713162225341624479,PDI_Perjuangan,https://twitter.com/PDI_Perjuangan/status/1713162225341624479,Netral
2023-10-14 11:56:22+00:00,1713161823720210589,selama hampir  tahun ternyata pdip hanya jadi partai rentalan bagi jokowi apes deh banteng ganjar lambaiiii  httpstcoabfcsxkx,7,24,53,168,in,1021329195329179648,1713161823720210589,PresidenKopi,https://twitter.com/PresidenKopi/status/1713161823720210589,Netral
2023-10-14 11:48:55+00:00,1713159948602101896,sahabat twips di manapun berada sekalipun projo resmi mendukung prabowo  untuk sahabatku di manapun berada pendukung ganjar pranowo presiden  jangan gentar jangan putus asah warga jatim tetap dukung gp ri   tak akan goyah semangat  httpstcowvhtamfjz,56,344,274,1298,in,2385926900,1713159948602101896,MARQUEZ__93,https://twitter.com/MARQUEZ__93/status/1713159948602101896,Netral
2023-10-14 11:43:20+00:00,1713158543560593530,ganjar pranowo memenuhi undangan makan siang bersama para pengusaha asal jawa timur di ming garden kota surabaya pada sabtu   sahabatganjar httpstcotzvsk,1,5,87,381,in,382522068,1713158543560593530,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1713158543560593530,Netral
2023-10-14 11:39:47+00:00,1713157650551341229,dari peralatan rumah tangga karya tementemen pekerja pt kedawung setia sampai kopi karya pt santos jaya abadi merupakan produk lokal yang go internasional kita bangga karena dari sinilah kerja keras akan menjalar ke sanubari kita semua httpstcofbbksbv,15,2756,1901,3850,in,109762193,1713157650551341229,ganjarpranowo,https://twitter.com/ganjarpranowo/status/1713157650551341229,Netral
2023-10-14 11:13:02+00:00,1713150918613729439,   kalo betul jokowi dukung prabowo terangan saja dukung umumkan ke publik tidak usah pake kode  biar jelas jenis kelaminnya itu baru pria jantan  kami pendukung ganjar tidak takut kalah  kalah menang itu biasa tapi kami optimis menang  httpstcongzssrh,4,59,80,524,in,173114120,1713146875044630923,Sgm_mks,https://twitter.com/Sgm_mks/status/1713150918613729439,Netral
2023-10-14 11:01:49+00:00,1713148096203616451,gue ga setuju ini  akar rumput pdip menghendaki ganjar justru dinilai paling mendekati cara kerja jokowi  bahkan sobat saya berani nentang capres puan terangan  akar rumput harus di dengarkan,2,14,30,142,in,379288910,1713148096203616451,pengarang_sajak,https://twitter.com/pengarang_sajak/status/1713148096203616451,Netral
2023-10-14 10:56:25+00:00,1713146738889175081,sikap gamang keluarga jokowi memang harus dikritik  untung saja  ga kecil hati  kalo niatnya uji nyali bisa dimaklumi  ganjar ga tumbang,4,58,72,408,in,379288910,1713146738889175081,pengarang_sajak,https://twitter.com/pengarang_sajak/status/1713146738889175081,Netral
2023-10-14 10:49:42+00:00,1713145047401771053,ini kocak solusi beras mahal dari ganjar makan singkong sambil membayangkan nasi beda kelas dengan anies  aminkan indonesia  httpstcoojdgcfaifv,116,505,1596,3534,in,1006827831995711488,1713145047401771053,ekowboy2,https://twitter.com/ekowboy2/status/1713145047401771053,Netral
2023-10-14 10:49:25+00:00,1713144974764867942,  anak muda jakarta kereennn  setelah mas ganjar berkalikali berani datang ke acara debat anak muda di beberapa kampus  di sana anak muda bisa melihat isi kepala dan hati mas ganjar  akhirnya anak muda makin mantaappp buat jadiin mas ganjar presiden pilihan mereka   httpstcowglnyhhi,7,28,141,454,in,1529491450605768704,1713144974764867942,StefanAntonio__,https://twitter.com/StefanAntonio__/status/1713144974764867942,Netral
2023-10-14 10:48:02+00:00,1713144625295483040,mereka mengeroyok ganjar pranowo dengan koalisi gemuk dengan segenap kekuatan oligarki  ganjar didukung oleh rakyat rakyat yang ingin pemimpinnya hadir ditengah hati rakyat bukan sekadar pidato  pada akhirnya kekuatan rakyat memenangkan ganjar  rakyatbersamaganjar httpstcokrtytam,17,360,183,888,in,1102461866129776640,1713144625295483040,Miduk17,https://twitter.com/Miduk17/status/1713144625295483040,Netral
2023-10-14 10:45:20+00:00,1713143949119148242,bacapres ganjar pranowo punya keberanian membuat kebijakan luar negeri indonesia untuk menjaga dan mewujudkan perdamaian dunia  ganjar pranowo memiliki kepemimpinan pluralis sehingga menjadi modal sosial dan politik baginya untuk mengambil kebijakan luar negeri kita yang menolak httpstcoqukwgaddz,0,5,48,155,in,382522068,1713143949119148242,_Rizmaya__,https://twitter.com/_Rizmaya__/status/1713143949119148242,Netral
2023-10-14 10:41:15+00:00,1713142922252878224,gue sempet mikir jokowi gamang karena ganjar minim pengalaman internasional  jokowi sendiri yah  yg mikir jokowi bisa diatur opung ato bu mega itu yg bener ngerti bisa ngakak smp mules  apalagi disetir budimuni  tul ga hok  ,0,14,27,130,in,379288910,1713142922252878224,pengarang_sajak,https://twitter.com/pengarang_sajak/status/1713142922252878224,Netral
2023-10-14 10:39:04+00:00,1713142369825223103,projo resmi dukung prabowo ganjar dilepeh  httpstcoonbttbej,22,66,70,192,in,2395238000,1713142369825223103,tijabar,https://twitter.com/tijabar/status/1713142369825223103,Netral
2023-10-14 10:34:57+00:00,1713141333446238555,ganjar pranowo hadir di acara makan bersama di ming garden di surabaya bersama pengusaha dan ketua umum perindo harry tanoe  sambutan hangat dan obrolan santai terlihat dalam acara tersebut sahabatganjar httpstcorrcdipn,0,2,61,141,in,1276794185425670144,1713141333446238555,AnakLolina2,https://twitter.com/AnakLolina2/status/1713141333446238555,Netral
2023-10-14 10:31:47+00:00,1713140538730570145,jokowi bilang sudah  kali datang ke acara projo tapi kok ga ada spesialnya  sama saja kayak relawan samawi yang deklarasi prabowo tanpa jokowi  hanya satu capres yang deklarasi ada jokowinya  ganjar pranowo  httpstcohlfghdlmld,1,25,53,197,in,214159664,1713140538730570145,Paltiwest,https://twitter.com/Paltiwest/status/1713140538730570145,Netral
2023-10-14 10:28:36+00:00,1713139735068315687,  saya projo saya dukung ganjar   httpstcoeawpzavu,1,13,50,222,in,1223653536291938304,1713139735068315687,willona_007,https://twitter.com/willona_007/status/1713139735068315687,Netral
2023-10-14 10:20:51+00:00,1713137786101059932,projo ganjar yang sesungguhnya   merdeka   httpstcojatebwr,1,2,47,108,in,87632140,1713137786101059932,wil_ws_,https://twitter.com/wil_ws_/status/1713137786101059932,Netral
